partner_type,district,name,contact_link,address,Full Address,city,zip,phone,description,id,lon,lat,online
Housing,Various,211 LA County,https://www.211la.org/,24-hour Hotline and Screening: (800) 339-6993 or 2-1-1,NA,NA,NA,NA,"Shelter listings, rental assistance, mortgage assistance, landlord/tenant concerns, general dispute mediation, home maintenance, subsidized section 8 housing, rental listings.",537,NA,NA,yes
Housing,Various,Casa Youth Shelter,https://casayouthshelter.org/contact/,NA,NA,NA,NA,(800) 914-CASA (2272),"Casa Youth Shelter is Open For 24/7 crisis call support or intake, please call (800) 914-CASA (2272).",538,NA,NA,yes
Housing,Various,Domestic Violence,https://www.fhfa.gov/Homeownersbuyer/MortgageAssistance,Call phone number and check websie for more information,NA,NA,NA,(800) 799-7233,For those in an unsafe home situation or need help.,539,NA,NA,yes
Housing,Various,Federal Housing Finance Agency,https://www.fhfa.gov/Homeownersbuyer/MortgageAssistance,Check website for more information or call 1-800-CALL-FHA (1-800-225-5342),NA,NA,NA,NA,"Fannie Mae, Freddie Mac & Federal Home Loan Banks are helping people who have been impacted by the coronavirus.",540,NA,NA,yes
Housing,Various,LAHSA: Interim Housing,https://www.lahsa.org/documents?id=2196-lahsa-interim-housing-list.pdf,Check website for locations and more information,NA,NA,NA,NA,"Offering crisis/bridge housing for families, individuals, and adults.",543,NA,NA,yes
Housing,Various,LAHSA: Project Room Key,https://www.lahsa.org/news?article=705-project-roomkey,Please see wesite for locations and eligibility.,NA,NA,NA,NA,Temporary shelters for our unhoused populations and medical sheltering for people infected with COVID-19 or are vulnerable to infection.,544,NA,NA,yes
Housing,Various,LAHSA: Winter Shelters,https://www.lahsa.org/documents?id=2626-2019-2020-lahsa-winter-shelter-program-list.pdf,Check website for locations and more information,NA,NA,NA,(800) 548-6047,"Winter Shelter Hotline available 24 hours a day, seven days a week.",545,NA,NA,yes
Housing,Various,Our Children LA WIN APP,https://www.ourchildrenla.org/win-app/,NA,NA,NA,NA,NA,A free mobile and web app designed to connect those experiencing homelessness to essential services,547,NA,NA,yes
Housing,Various,Our House,https://familyassist.org/contact/individuals/,Please check website for contact information on the youth crisis center and drop in center,NA,NA,NA,NA,Offer shelter services for youth,548,NA,NA,yes
Housing,Various,Safe Parking LA,https://www.safeparkingla.org/,Check website for more information,NA,NA,NA,(323) 210-3375,Offering safe parking space for individuals living in their cars.,550,NA,NA,yes
Housing,Various,Safehouse,https://www.safehousecenter.org/domestic-violence/emergency-shelter/,NA,NA,NA,NA,734-995-5444,Offers shelter for survivors of domestic violence and their children,551,NA,NA,yes
Housing,Various,Storefront,https://sdyouthservices.org/what_we_do/services/homeless-housing-and-support-services/youth-emergency-shelter/,24-hour Crisis Hotline and Eligibility Screening: (866) 752-2327 or (866) Place-2-Stay,NA,NA,NA,NA,Offer shelter services for youth,552,NA,NA,yes
Housing,Various,The Los Angeles Tenants Union,https://latenantsunion.org/en/locals/,Check website for more information,NA,NA,NA,(213) 986-8266,Offers support around evictions. Find your local union by clicking the link.,553,NA,NA,yes
Housing,Various,Waymakers,https://waymakersoc.org/sheltering-children/,Various Locations,NA,NA,NA,NA,Check website for information of youth shelter locations,554,NA,NA,yes
Housing,W,Los Angeles County Department of Mental Health - SA5 Housing Navigator,http://file.lacounty.gov/SDSInter/dmh/1058116_SANavigatorContactList_Revised5-15-19.pdf,NA,NA,NA,NA,(310) 482-6613,"Emergency Housing Referrals, Homeless Services/ Resource Referrals, Coordination of Permanent Housing Placement",560,NA,NA,yes
Housing,W,Sojourn Domestic Violence Services,https://www.thepeopleconcern.org/sojourn/,Check website for locations and more information,NA,NA,NA,(310) 264-6644,"No support groups available, however hotline is open",566,NA,NA,yes
Housing,W,Youth Emerging Stronger (YES),https://www.youthemergingstronger.org/,NA,NA,NA,NA,(323) 240-2253 or (323) 366-2450,"Emergency shelter and transitional living residence, and permament supportive housing for homeless youth.",569,NA,NA,yes
Housing,Various,Los Angeles Housing and Community Investment Dept,https://hcidla2.lacity.org/covid-19-renter-protections,NA,NA,NA,NA,(866) 557-7368,"Provides information regarding eviction protections, tenants rights regarding temporary moratorium due to COVID-19.",571,NA,NA,yes
Housing,Various,Various Providers,https://www.lahsa.org/documents?id=2626-2019-2020-lahsa-winter-shelter-program-list.pdf,NA,NA,NA,NA,(800) 548-6047,"Please see the attached PDF under ""Contact Link"". Included has the most updated information from LAHSA, regarding winter shelter housing and extended programs, including all pick-up time and locations. Many are no longer taking walk-ins, due to COVID-19. Many winter shelter programs have been extended to September 2020.",572,NA,NA,yes
Educational,Various,Boston Children's Museum,https://www.bostonchildrensmuseum.org/,Check website for more information,NA,NA,NA,NA,Walk through the Boston Children’s Museum thanks to Google Maps! This virtual tour allows kids to explore 3 floors of fun.,576,NA,NA,yes
Educational,Various,El Nido Family Center,https://www.elnidofamilycenters.org/,Various locations,NA,NA,NA,(213) 290-0370,Free virtual tutoring and college readiness program for middle and high school students.,578,NA,NA,yes
Educational,Various,Family Focus Center- Distance Learning Kit,https://www.csun.edu/sites/default/files/Distance%20Learning%20Kit%20Instructions.pdf,NA,NA,NA,NA,NA,"PDF under ""Contact Link"" with distance learning resources and guides/instructions.",579,NA,NA,yes
Educational,Various,Front Lines Tutoring,https://www.frontlinestutoring.com/,NA,NA,NA,NA,415-569-7767,"Free virtual tutoring for students, K-12, specifically for students with parents who are front line/essential workers.",580,NA,NA,yes
Educational,Various,GET SAFE,N/A,NA,NA,NA,NA,(805) 256-4348,"Safety Trainings (online options available) (workplace safety, campus safety, Personal Safety, 1:1 or group training options)",582,NA,NA,yes
Educational,Various,Khan Academy,https://docs.google.com/document/d/e/2PACX-1vSZhOdEPAWjUQpqDkVAlJrFwxxZ9Sa6zGOq0CNRms6Z7DZNq-tQWS3OhuVCUbh_-P-WmksHAzbsrk9d/pub,Check website for resources,NA,NA,NA,NA,Free educational content for PK-12th graders with schedules - templates for anyone to adopt as is or copy and modify for children.,583,NA,NA,yes
Educational,Various,LAUSD: Personalized Learning System (PLS),https://achieve.lausd.net/plsonlinelearning,NA,NA,NA,NA,NA,"Information on accessing Schoology for parent, teachers and students.",584,NA,NA,yes
Educational,Various,Lil Libros,https://www.instagram.com/p/B9rrKxiFGIB/,Check website for more information,NA,NA,NA,NA,Free access to L’il Libros worksheets for kids,585,NA,NA,yes
Educational,Various,Los Angeles Public Library- Virtual tutoring,https://www.lapl.org/onlinetutor,NA,NA,NA,NA,NA,"Free virtual tutoring for students, K-12 and adult learners. Must register for a library card in advance.",587,NA,NA,yes
Educational,Various,Lunch Doodles with Mo Willems,https://www.kennedy-center.org/education/mo-willems/,NA,NA,NA,NA,NA,"Offers free online drawing classes for kids with children's book author, Mo Willems.",589,NA,NA,yes
Educational,Various,MIND Research Insititute,https://www.mindresearch.org/,Check website for more information,NA,NA,NA,(888) 757-5443,MIND Research Institute is offering no cost access to a free math instructional program for students in grades K-8.,590,NA,NA,yes
Educational,Various,National Geographic for Kids,https://kids.nationalgeographic.com/,Check website for more information,NA,NA,NA,NA,Offers free educational resources for grades Pk-5.,591,NA,NA,yes
Educational,Various,NH Higher Education Assistance Foundation,https://www.nhheaf.org/,Check website for more information,NA,NA,NA,(888) 747-2382 x 119,Offers curriculum that is downloadable and free. Each page/activity takes about 20 minutes for the average student dealing with college and career topics.,592,NA,NA,yes
Educational,Various,One-Stop Shop for School Counseling Resources,https://covid19k12counseling.org/,NA,NA,NA,NA,NA,Key educational and school counseling resources to support students during the COVID-19 outbreak.,593,NA,NA,yes
Educational,Various,Pandemic Professors,https://pandemicprofessors.org/,NA,NA,NA,NA,Contact via website platform,Free virtual tutoring and college readiness program for K-12th grade students.,594,NA,NA,yes
Educational,Various,PBS Daytime Programming,https://www.pbssocal.org/education/at-home-learning/at-home-learning/,Check website for more information,NA,NA,NA,NA,"Students in Pre-K through 12th grade will have the opportunity to access free, educational PBS daytime programming designated for each grade level.",595,NA,NA,yes
Educational,Various,San Diego Zoo,https://zoo.sandiegozoo.org/,Check website for more information,NA,NA,NA,(619) 231-1515,Offers free acitivities and games along with a virutal tour.,598,NA,NA,yes
Educational,W,Santa Monica Boys & Girl’s Club – Middle School Support Team (MSST),https://www.smbgc.org/locations/,Check website for locations.,NA,NA,NA,(310) 922-7953,"Case Management/Wraparound Services for middle school youth in the City of Santa Monica, ages 11-15.",599,NA,NA,yes
Educational,Various,Scholastic Learn at Home,https://classroommagazines.scholastic.com/support/learnathome.html?caching,Check website for more information,NA,NA,NA,(800) 631-1586,"Four learning experiences built around a thrilling, meaningful story or video. Kids can do them on their own, with their families, or teachers.",600,NA,NA,yes
Educational,Various,School on Wheels,https://schoolonwheels.org/need-tutoring/,Check website for more information,NA,NA,NA,(805) 641-1678,Alternatives to in-person tutoring due to suspension of all tutoring services and events.,601,NA,NA,yes
Educational,Various,Storyline Online,https://www.storylineonline.net,Check website for more information,NA,NA,NA,NA,Offers free reading materials for K-4th grade,602,NA,NA,yes
Educational,Various,The First Book Marketplace,https://go.firstbook.org/webmail/297582/416170126/4342f637b6fc218abb74892f4d182024e691ed79fefa2902bffc9a75d265f1c1,Check website for more information,NA,NA,NA,(866) READ-NOW,"Free Open eBooks app - download up to 10 eBooks at a time on mobile devices. Visit website for access code and PIN for each child. Set-up instructions to print, or email.",603,NA,NA,yes
Educational,Various,Yellowstone National Park Virtual Field Trip,https://www.nps.gov/yell/learn/photosmultimedia/virtualtours.htm,Check website for more information,NA,NA,NA,(307) 344-7381,Offers free virtual tours of the park.,605,NA,NA,yes
Legal,Various,Legal Aid Foundation of Los Angeles,https://lafla.org/stories-events/lafla-coronavirus-response/,Various Locations: See website for information.,NA,NA,NA,(800) 399-4529,"Legal assistance with tenants rights, eviction, immigration, housing, and homelessness. Families facing eviction, threats of eviction, or other legal matters can call 1-800-399-4529 to consult.",608,NA,NA,yes
Legal,Various,"CA Department of Corrections & Rehabilitation, Office of Victim & Survivor Rights and Services (OVSRS)",https://www.cdcr.ca.gov/victim-services/,NA,NA,NA,NA,(916) 341-7066 - direct (916) 261-2285 - cell,"Provide post-conviction services to victims of crime (restitution collection, assistance with BPH hearing process/victim impact statements, victim registration for services; victim notification, etc.)",609,NA,NA,yes
Legal,Various,Central American Resource Center (CARECEN),https://www.carecen-la.org/,Various locations: See website for information.,NA,NA,NA,(213) 385-7800,"Provides immigration legal services, advocacy, and day labor center.",610,NA,NA,yes
Legal,Various,CHIRLA,https://www.chirla.org/,Various locations: See website for information.,NA,NA,NA,(888) 624-4752,"Provides immigration legal services and advocacy, policy reform for immigrants rights.",612,NA,NA,yes
Legal,Various,Inner City Law,https://www.innercitylaw.org/wp-content/uploads/2020/03/ICLCMemo-reStatus-of-Evictions-LosAngeles-19Mar2020.pdf,Check website for more information,NA,NA,NA,NA,Offer rent evicitions guidelines and information.,614,NA,NA,yes
Legal,Various,Inner City Law,https://www.innercitylaw.org/services/,Check website for more information,NA,NA,NA,NA,Services for Angelenos at risk of being evicted or in eviction process.,615,NA,NA,yes
Legal,Various,LAHSA,https://www.lahsa.org/news?article=688-covid-19-prevention-resources,Check website for more information,NA,NA,NA,NA,Offers information on Preventing and ending homelessness project and Parking Enforcement Laws.,616,NA,NA,yes
Legal,Various,Legal Aid at Work,https://legalaidatwork.org/factsheet/coronavirus-faq/,Check website for FAQ,NA,NA,NA,NA,Offers legal services for workers,617,NA,NA,yes
Other,Various,AT&T,https://about.att.com/pages/COVID-19.html,Check website or call for more information and locations,NA,NA,NA,(866) 861-6075,Keep our public Wi-Fi hotspots open.,622,NA,NA,yes
Other,Various,Comcast,https://wifi.xfinity.com/?fbclid=IwAR1JGBN7h67QqzjwSz42vckSrQNPLxiBc_Af48X-vVbIik2g3Rt83f97bCI,NA,NA,NA,NA,NA,Comcast COVID-19 Response: offers free WiFi for 2 months to low income families plus all Xfinity hot-spots are free to the public during this time.,623,NA,NA,yes
Other,Various,Los Angeles Department of Water and Power (LADWP),https://www.ladwp.com/ladwp/faces/ladwp?_afrLoop=326037026547614&_afrWindowMode=0&_afrWindowId=null#%40%3F_afrWindowId%3Dnull%26_afrLoop%3D326037026547614%26_afrWindowMode%3D0%26_adf.ctrl-state%3Dxg9bbqtmv_4,Check website or call for more information and locations,NA,NA,NA,(800) 342-5397,LADWP offering payment plan and suspending utility shut off for March (for now).,624,NA,NA,yes
Other,Various,Southern California Edison,https://www.sce.com/residential/assistance?from=/billhelp,Check website or call for more information and locations,NA,NA,NA,(800) 950-2356,Southern California Edison Responds to COVID-19 by temporarily suspending disconnections for customers unable to pay their bill.,625,NA,NA,yes
Other,Various,Spectrum,https://www.spectrum.net/support/internet/coronavirus-internet-offer-students/,Check website or call for more information and locations,NA,NA,NA,(844) 488-8395,Free access to Spectrum Broadband and Wi-Fi For 60 Days For New K-12 and College Student Households.,626,NA,NA,yes
