category	district	name	contact_link	address	Full Address	city	zip	phone	description	id	lon	lat	online
Housing	Various	Storefront	https://sdyouthservices.org/what_we_do/services/homeless-housing-and-support-services/youth-emergency-shelter/	24-hour Crisis Hotline and Eligibility Screening:  (866) 752-2327 or (866) Place-2-Stay	NA	NA	NA	NA	Offer shelter services for youth	495	NA	NA	yes
Housing	Various	The Los Angeles Tenants Union	https://latenantsunion.org/en/locals/	Check website for more information	NA	NA	NA	(213) 986-8266	Offers support around evictions. Find your local union by clicking the link.	496	NA	NA	yes
Housing	Various	Waymakers	https://waymakersoc.org/sheltering-children/	Various Locations	NA	NA	NA	NA	Check website for information of youth shelter locations	497	NA	NA	yes
Housing	W	Los Angeles County Department of Mental Health - SA5 Housing Navigator	http://file.lacounty.gov/SDSInter/dmh/1058116_SANavigatorContactList_Revised5-15-19.pdf	NA	NA	NA	NA	(310) 482-6613	"Emergency Housing Referrals, Homeless Services/ Resource Referrals, Coordination of Permanent Housing Placement
"	503	NA	NA	yes
Housing	W	Sojourn Domestic Violence Services	https://www.thepeopleconcern.org/sojourn/	Check website for locations and more information	NA	NA	NA	(310) 264-6644	No support groups available, however hotline is open	507	NA	NA	yes
Housing	W	Youth Emerging Stronger (YES)	https://www.youthemergingstronger.org/	NA	NA	NA	NA	(323) 240-2253 or (323) 366-2450	Emergency shelter and transitional living residence, and permament supportive housing for homeless youth.	510	NA	NA	yes
Housing	Various	Los Angeles Housing and Community Investment Dept	https://hcidla2.lacity.org/covid-19-renter-protections	NA	NA	NA	NA	(866) 557-7368	Provides information regarding eviction protections, tenants rights regarding temporary moratorium due to COVID-19.	511	NA	NA	yes
Housing	Various	Various Providers	https://www.lahsa.org/documents?id=2626-2019-2020-lahsa-winter-shelter-program-list.pdf	NA	NA	NA	NA	(800) 548-6047	"Please see the attached PDF under ""Contact Link"".  Included has the most updated information from LAHSA,  regarding winter shelter housing and extended programs, including all pick-up time and locations.  Many are no longer taking walk-ins, due to COVID-19. Many winter shelter programs have been extended to September 2020."	512	NA	NA	yes
Legal	Various	Legal Aid Foundation of Los Angeles	https://lafla.org/stories-events/lafla-coronavirus-response/	Various Locations: See website for information.	NA	NA	NA	(800) 399-4529	Legal assistance with tenants rights, eviction, immigration, housing, and homelessness. Families facing eviction, threats of eviction, or other legal matters can call 1-800-399-4529 to consult.	513	NA	NA	yes
Legal	Various	CA Department of Corrections & Rehabilitation, Office of Victim & Survivor Rights and Services (OVSRS)	https://www.cdcr.ca.gov/victim-services/	NA	NA	NA	NA	"(916) 341-7066 - direct 
(916) 261-2285 - cell"	Provide post-conviction services to victims of crime (restitution collection, assistance with BPH hearing process/victim impact statements, victim registration for services; victim notification, etc.)	514	NA	NA	yes
Legal	Various	Central American Resource Center (CARECEN)	https://www.carecen-la.org/	Various locations: See website for information.	NA	NA	NA	(213) 385-7800	Provides immigration legal services, advocacy, and day labor center.	515	NA	NA	yes
Legal	Various	CHIRLA	https://www.chirla.org/	Various locations: See website for information.	NA	NA	NA	(888) 624-4752	Provides immigration legal services and advocacy, policy reform for immigrants rights.	517	NA	NA	yes
Legal	Various	Inner City Law	https://www.innercitylaw.org/wp-content/uploads/2020/03/ICLCMemo-reStatus-of-Evictions-LosAngeles-19Mar2020.pdf	Check website for more information	NA	NA	NA	NA	Offer rent evicitions guidelines and information.	519	NA	NA	yes
Legal	Various	Inner City Law	https://www.innercitylaw.org/services/	Check website for more information	NA	NA	NA	NA	Services for Angelenos at risk of being evicted or in eviction process.	520	NA	NA	yes
Legal	Various	LAHSA	https://www.lahsa.org/news?article=688-covid-19-prevention-resources	Check website for more information	NA	NA	NA	NA	Offers information on Preventing and ending homelessness project and Parking Enforcement Laws.	521	NA	NA	yes
Legal	Various	Legal Aid at Work	https://legalaidatwork.org/factsheet/coronavirus-faq/	Check website for FAQ	NA	NA	NA	NA	Offers legal services for workers	522	NA	NA	yes
Educational	Various	Boston Children's Museum	https://www.bostonchildrensmuseum.org/	Check website for more information	NA	NA	NA	NA	Walk through the Boston Children’s Museum thanks to Google Maps! This virtual tour allows kids to explore 3 floors of fun.	529	NA	NA	yes
Educational	Various	Khan Academy	https://docs.google.com/document/d/e/2PACX-1vSZhOdEPAWjUQpqDkVAlJrFwxxZ9Sa6zGOq0CNRms6Z7DZNq-tQWS3OhuVCUbh_-P-WmksHAzbsrk9d/pub	Check website for resources	NA	NA	NA	NA	Free educational content for PK-12th graders with schedules - templates for anyone to adopt as is or copy and modify for children.	530	NA	NA	yes
Educational	Various	Lil Libros	https://www.instagram.com/p/B9rrKxiFGIB/	Check website for more information	NA	NA	NA	NA	Free access to L’il Libros worksheets for kids	531	NA	NA	yes
Educational	Various	Lunch Doodles with Mo Willems	https://www.kennedy-center.org/education/mo-willems/	NA	NA	NA	NA	NA	Offers free online drawing classes for kids with children's book author, Mo Willems.	532	NA	NA	yes
Educational	Various	MIND Research Insititute	https://www.mindresearch.org/	Check website for more information	NA	NA	NA	(888) 757-5443	MIND Research Institute is offering no cost access to a free math instructional program for students in grades K-8.	533	NA	NA	yes
Educational	Various	National Geographic for Kids	https://kids.nationalgeographic.com/	Check website for more information	NA	NA	NA	NA	Offers free educational resources for grades Pk-5.	534	NA	NA	yes
Educational	Various	NH Higher Education Assistance Foundation	https://www.nhheaf.org/	Check website for more information	NA	NA	NA	(888) 747-2382 x 119	Offers curriculum that is downloadable and free. Each page/activity takes about 20 minutes for the average student dealing with college and career topics.	535	NA	NA	yes
Educational	Various	One-Stop Shop for School Counseling Resources	https://covid19k12counseling.org/	NA	NA	NA	NA	NA	Key educational and school counseling resources to support students during the COVID-19 outbreak.	536	NA	NA	yes
Educational	Various	PBS Daytime Programming	https://www.pbssocal.org/education/at-home-learning/at-home-learning/	Check website for more information	NA	NA	NA	NA	Students in Pre-K through 12th grade will have the opportunity to access free, educational PBS daytime programming designated for each grade level.	537	NA	NA	yes
Educational	Various	San Diego Zoo	https://zoo.sandiegozoo.org/	Check website for more information	NA	NA	NA	(619) 231-1515	Offers free acitivities and games along with a virutal tour.	538	NA	NA	yes
Educational	Various	Scholastic Learn at Home	https://classroommagazines.scholastic.com/support/learnathome.html?caching	Check website for more information	NA	NA	NA	(800) 631-1586	Four learning experiences built around a thrilling, meaningful story or video. Kids can do them on their own, with their families, or teachers.	539	NA	NA	yes
Educational	Various	Storyline Online	https://www.storylineonline.net	Check website for more information	NA	NA	NA	NA	Offers free reading materials for K-4th grade	540	NA	NA	yes
Educational	Various	The First Book Marketplace	https://go.firstbook.org/webmail/297582/416170126/4342f637b6fc218abb74892f4d182024e691ed79fefa2902bffc9a75d265f1c1	Check website for more information	NA	NA	NA	(866) READ-NOW	Free Open eBooks app - download up to 10 eBooks at a time on mobile devices. Visit website for access code and PIN for each child. Set-up instructions to print, or email.	541	NA	NA	yes
Educational	Various	Yellowstone National Park Virtual Field Trip	https://www.nps.gov/yell/learn/photosmultimedia/virtualtours.htm	Check website for more information	NA	NA	NA	(307) 344-7381	Offers free virtual tours of the park.	542	NA	NA	yes
Educational	Various	GET SAFE	N/A	NA	NA	NA	NA	(805) 256-4348	Safety Trainings (online options available) (workplace safety, campus safety, Personal Safety, 1:1 or group training options)	547	NA	NA	yes
Educational	Various	School on Wheels	https://schoolonwheels.org/need-tutoring/	Check website for more information	NA	NA	NA	(805) 641-1678	Alternatives to in-person tutoring due to suspension of all tutoring services and events.	551	NA	NA	yes
Educational	W	Santa Monica Boys & Girl’s Club – Middle School Support Team (MSST)	https://www.smbgc.org/locations/	Check website for locations.	NA	NA	NA	(310) 922-7953	Case Management/Wraparound Services for middle school youth in the City of Santa Monica, ages 11-15.	555	NA	NA	yes
Internet and Utility	Various	AT&T	https://about.att.com/pages/COVID-19.html	Check website or call for more information and locations	NA	NA	NA	(866) 861-6075	Keep our public Wi-Fi hotspots open.	556	NA	NA	yes
Internet and Utility	Various	Comcast	https://wifi.xfinity.com/?fbclid=IwAR1JGBN7h67QqzjwSz42vckSrQNPLxiBc_Af48X-vVbIik2g3Rt83f97bCI	NA	NA	NA	NA	NA	Comcast COVID-19 Response: offers free WiFi for 2 months to low income families plus all Xfinity hot-spots are free to the public during this time.	557	NA	NA	yes
Internet and Utility	Various	Los Angeles Department of Water and Power (LADWP)	https://www.ladwp.com/ladwp/faces/ladwp?_afrLoop=326037026547614&_afrWindowMode=0&_afrWindowId=null#%40%3F_afrWindowId%3Dnull%26_afrLoop%3D326037026547614%26_afrWindowMode%3D0%26_adf.ctrl-state%3Dxg9bbqtmv_4	Check website or call for more information and locations	NA	NA	NA	(800) 342-5397	LADWP offering payment plan and suspending utility shut off for March (for now).	558	NA	NA	yes
Internet and Utility	Various	Southern California Edison	https://www.sce.com/residential/assistance?from=/billhelp	Check website or call for more information and locations	NA	NA	NA	(800) 950-2356	Southern California Edison Responds to COVID-19 by temporarily suspending disconnections for customers unable to pay their bill.	559	NA	NA	yes
Internet and Utility	Various	Spectrum	https://www.spectrum.net/support/internet/coronavirus-internet-offer-students/	Check website or call for more information and locations	NA	NA	NA	(844) 488-8395	Free access to Spectrum Broadband and Wi-Fi For 60 Days For New K-12 and College Student Households.	560	NA	NA	yes
Internet and Utility	Various	T-Mobile	https://www.t-mobile.com/brand/ongoing-updates-covid-19	Check website or call for more information and locations	NA	NA	NA	(800) T-Mobile	Unlimited smartphone data for the next 60 days (excluding roaming)to ensure each participant has access to at least 20GB of data per month.	561	NA	NA	yes
Internet and Utility	Various	Verizon Wireless and Internet Services	https://www.verizon.com/about/news/verizon-help-customers-and-small-businesses	Check website or call for more information and locations	NA	NA	NA	(800) 922-0204	Mon. - Fri.:  8:00 am - 5:00 pm.	562	NA	NA	yes
Internet and Utility	Various	Women, Infants, and Children (WIC)	https://www.cdph.ca.gov/Programs/CFH/DWICSN/Pages/Program-Landing1.aspx	Check website or call for more information and locations	NA	NA	NA	(800) 852-5770	WIC offices will remotely be issuing participants food benefits onto their WIC cards to avoid families from going out; visit website as many locations have closed; WIC clinics under South Los Angeles Health Projects, PHFE, Watts Health Foundation, Pasadena, Long Beach, Antelope Valley, and Northeast Valley Health Corporation will remain open to clients by appointment only.	563	NA	NA	yes
Undocumented	Various	California Immigrant Youth Justice Alliance	https://www.facebook.com/ciyja/	Call (213) 629- 2512 ext 134 for more information.	NA	NA	NA	NA	Resources to help residents who may be experiencing financial challenges due to the pandemic.	565	NA	NA	yes
Undocumented	Various	Central American Resource Center (CARECEN)	https://www.carecen-la.org/	Various locations: See website for locations.	NA	NA	NA	(213) 385-7800	Provides immigration legal services, advocacy, and day labor center.	566	NA	NA	yes
Undocumented	Various	CHIRLA	https://www.chirla.org/	Various locations: See website for locations.	NA	NA	NA	(888) 624-4752	Provides immigration legal services and advocacy, policy reform for immigrants rights.	567	NA	NA	yes
Undocumented	Various	COVID-19 resources in Spanish	https://covid19.ca.gov/img/wp/listos_covid_19_immigrant_guidance_es_daf.pdf	NA	NA	NA	NA	NA	A resource guide for undocumented people in California	568	NA	NA	yes
Foster Youth	Various	Students Fly Free Program with Frontier Airlines	https://www.flyfrontier.com/students-fly-free/?mobile=true	Check website for more information	NA	NA	NA	(801) 401-9000	Students can now fly free* on Frontier Airlines to over 100 destinations, making student travel easier and more affordable than ever.	570	NA	NA	yes
Foster Youth	Various	One Simple Wish	https://www.instagram.com/p/B91X3e2hru3/	Check website for more information	NA	NA	NA	NA	Offering laptops to foster youth - e-mail: info@onesimplewish.org	571	NA	NA	yes
Foster Youth	Various	Together We Rise	https://www.togetherwerise.org/help-displaced-students/	Check website for more information	NA	NA	NA	(714) 784-6760	For youth staying in university housing that has been shut down we will help provide/help find housing. Contact info@familyfellows.org.	572	NA	NA	yes
Law Enforcement	Various	LAPD	http://www.lapdonline.org/home/news_view/66418	Check website for more information and locations	NA	NA	NA	NA	Deployment of Area Detectives and Front Desk Operations.	573	NA	NA	yes
Hygiene	Various	City-of-LA Handwashing Stations	https://www.lahsa.org/news?article=675-city-of-la-handwashing-stations	Check website for locations	NA	NA	NA	NA	100 handwashing stations across Los Angeles to help prevent the spread of COVID-19 among homeless Angelenos.	574	NA	NA	yes
LGBTQ	Various	St. John's Well Child and Family Center	https://www.wellchild.org/	Various locations: Check website for locations.	NA	NA	NA	(323) 541-1411	Individuals and family counseling service, homeless health service, health clinic, transgender health services, dental, HIV/AIDS clinic, pediatric, and women's health. Accepts Medi-cal and HMO in network. Intake and mental health services are provided via tele-health.	577	NA	NA	yes
LGBTQ	Various	Trans / Queer Relief	https://docs.google.com/forms/d/e/1FAIpQLSfO1Ws5YgKFMXKu9CSh_WUVCznssExW6bnJpom5JsP24XwCLQ/closedform	Check website for nearest location	NA	NA	NA	NA	Check website for all available services.	578	NA	NA	yes
